threshold_um,group,kept_frac,orphan_rate,mean_total_um_per_fov,mean_n_kept_per_fov
0.641,S-UNT,0.7002818107230764,0.6946156589068311,164.51541501581133,39.578629032258064
0.641,SLN1,0.6573256840247131,0.6675058744545149,75.87420256815611,20.6875
0.641,SLHi,0.6886637007744274,0.6897954300753679,109.67242168012413,29.024305555555557
0.641,SE1,0.5925347493362486,0.6887190300474433,43.01871749349864,13.21951219512195
0.641,SE2,0.5307769929364279,0.6539923954372624,16.39715172798906,5.822878228782288
0.761,neg_control,0.3925946093111898,0.6846393897364771,15.431572704912668,6.793875147232038
0.761,S-UNT,0.6373738094388756,0.7074576745487617,162.0493979385301,36.02318548387097
0.761,SLN1,0.5820829655781112,0.6910538286580743,74.23079318162092,18.319444444444443
0.761,SLHi,0.620365793376174,0.7035856573705179,107.67912834065652,26.145833333333332
0.761,SE1,0.5110104638450726,0.7069070904645477,42.050265833699314,11.480701754385965
0.761,SE2,0.437941473259334,0.6682027649769585,16.169394133997834,4.9505703422053235
0.881,neg_control,0.3256874489518105,0.7143155694879832,14.740750363146274,5.737410071942446
0.881,S-UNT,0.588645524917062,0.7169954246583644,159.94242442952046,33.302724520686176
0.881,SLN1,0.530008826125331,0.7008742714404663,72.88390004459784,16.680555555555557
0.881,SLHi,0.5674740484429066,0.7154471544715447,105.84443281303909,23.916666666666668
0.881,SE1,0.4540059347181009,0.7144822841417269,41.28750497023239,10.27208480565371
0.881,SE2,0.3777329297006391,0.680320569902048,16.100570778790313,4.403921568627451
1.001,neg_control,0.2797440784100191,0.7413625304136253,14.252833064307483,5.0244498777506115
1.001,S-UNT,0.5497092712160668,0.7228423101881895,157.86855083607614,31.099899091826437
1.001,SLN1,0.48687113857016767,0.711307500566508,71.60486032845397,15.322916666666666
1.001,SLHi,0.5304827813478332,0.7218512191334058,104.37611633174151,22.35763888888889
1.001,SE1,0.41199437763548336,0.7259287338893101,41.1213495919422,9.489208633093526
1.001,SE2,0.3326606121762529,0.6916076845298281,16.37311878628927,4.0699588477366255
1.121,neg_control,0.2419684181867683,0.7631504922644163,13.979014625061655,4.488636363636363
1.121,S-UNT,0.5159276566903293,0.7284795685542419,155.84602514764458,29.18869828456105
1.121,SLN1,0.45002206531332745,0.7180681539593038,70.62554072536209,14.212543554006968
1.121,SLHi,0.49555116164112706,0.7275145469659186,102.81437742658176,20.885416666666668
1.121,SE1,0.37576136186162734,0.7331670822942643,40.38376729028981,8.68592057761733
1.121,SE2,0.29969727547931385,0.7070707070707071,17.072912036682194,3.9251101321585904
1.241,neg_control,0.21195208276613123,0.7780989081567117,13.666541030287034,4.033678756476684
1.241,S-UNT,0.48737202582670425,0.7319304666056725,153.94169308812593,27.573158425832492
1.241,SLN1,0.4195719329214475,0.7244280830922956,69.73314479047606,13.297202797202797
1.241,SLHi,0.467622343054869,0.7318534178999295,101.4244953502066,19.708333333333332
1.241,SE1,0.3432765890988599,0.7411282984531392,39.78681072467493,7.992727272727273
1.241,SE2,0.2700975445677767,0.7173100871731009,17.38003473147135,3.7004608294930876
1.361,neg_control,0.18772120882112714,0.7918781725888325,13.521741581781447,3.6970509383378016
1.361,S-UNT,0.46400670638176433,0.7341149336921007,152.2199189500387,26.251261352169525
1.361,SLN1,0.39154898499558694,0.725556494787264,68.57644651381435,12.409090909090908
1.361,SLHi,0.44191794364804743,0.7352721849366145,100.366031796203,18.689895470383274
1.361,SE1,0.3206309542401999,0.7442766682903069,39.67892996799137,7.575645756457565
1.361,SE2,0.24453414059872183,0.7248968363136176,17.744383730287485,3.5120772946859904
1.482,neg_control,0.16968418186768308,0.8054552747693542,13.393484786579236,3.4386206896551723
1.482,S-UNT,0.4431741162201691,0.736306193906709,150.545829917327,25.072653884964684
1.482,SLN1,0.3710282436010591,0.7300029735355338,67.89253334759191,11.8
1.482,SLHi,0.4205799967045642,0.7353574926542605,99.4333249535277,17.84965034965035
1.482,SE1,0.3026706231454006,0.7435500515995872,39.36743109199059,7.204460966542751
1.482,SE2,0.2256979482004709,0.7317436661698957,18.05611643442987,3.371859296482412
1.602,neg_control,0.15321263272529267,0.8187472234562416,13.512590796076955,3.2575976845151953
1.602,S-UNT,0.4240716298648022,0.7380131224764468,149.180806365441,24.040444893832152
1.602,SLN1,0.3511694616063548,0.7316996544140748,66.92023962609638,11.16842105263158
1.602,SLHi,0.40237271379139894,0.737919737919738,98.2407075065684,17.076923076923077
1.602,SE1,0.2842417616742152,0.7472527472527473,39.27568509163249,6.867924528301887
1.602,SE2,0.20921627985200134,0.7459807073954984,18.514237410437026,3.2736842105263158
1.722,neg_control,0.1385107541519194,0.8334152334152334,13.602254476933382,3.0833333333333335
1.722,S-UNT,0.4070559697499376,0.7382350363684165,147.5786006913425,23.075834175935288
1.722,SLN1,0.33627537511032657,0.7306430446194225,66.13184500447757,10.694736842105263
1.722,SLHi,0.3864722359532048,0.7386484758047325,97.80254314943994,16.517605633802816
1.722,SE1,0.27143526471966267,0.7502876869965478,39.20520952950044,6.633587786259542
1.722,SE2,0.1981163807601749,0.7521222410865874,18.617048760933436,3.1666666666666665
1.842,neg_control,0.12728015246392593,0.8427807486631016,13.52585500532927,2.912772585669782
1.842,S-UNT,0.3922698248492848,0.7379166098304005,146.087615484104,22.237613751263904
1.842,SLN1,0.3232568402471315,0.7331058020477815,65.6256264182749,10.316901408450704
1.842,SLHi,0.3707365299060801,0.74,96.60443429223528,15.845070422535212
1.842,SE1,0.2570669998438232,0.75273390036452,39.33160313502576,6.404669260700389
